session_id,t_mid_s,label,label_idx
20260315_150630_experimental_jo,27.920828,counter_clockwise,10
20260315_150630_experimental_jo,28.261118,underhand_left,2
20260315_150630_experimental_jo,28.881,clockwise,9
20260315_150630_experimental_jo,29.521023,underhand_right,1
20260315_150630_experimental_jo,30.251047,counter_clockwise,10
20260315_150630_experimental_jo,30.961073,underhand_left,2
20260315_150630_experimental_jo,31.461245,clockwise,9
20260315_150630_experimental_jo,32.11111,underhand_right,1
20260315_150630_experimental_jo,32.861137,counter_clockwise,10
20260315_150630_experimental_jo,33.401157,underhand_left,2
20260315_150630_experimental_jo,33.961006,underhand_left,2
20260315_150630_experimental_jo,34.441193,dragon_roll,0
20260315_150630_experimental_jo,34.801376,dragon_roll,0
20260315_150630_experimental_jo,35.12104,dragon_roll,0
20260315_150630_experimental_jo,35.961246,dragon_roll,0
20260315_150630_experimental_jo,36.461445,dragon_roll,0
20260315_150630_experimental_jo,36.821095,dragon_roll,0
20260315_150630_experimental_jo,37.601303,dragon_roll,0
20260315_150630_experimental_jo,38.261513,dragon_roll,0
20260315_150630_experimental_jo,38.621147,dragon_roll,0
20260315_150630_experimental_jo,39.411366,overhand_right,4
20260315_150630_experimental_jo,39.94158,overhand_right,4
20260315_150630_experimental_jo,40.261196,unknown,11
20260315_150630_experimental_jo,40.781414,unknown,11
20260315_150630_experimental_jo,41.461437,overhand_right,4
20260315_150630_experimental_jo,42.16146,underhand_right,1
20260315_150630_experimental_jo,42.901485,counter_clockwise,10
20260315_150630_experimental_jo,43.44172,counter_clockwise,10
20260315_150630_experimental_jo,43.92152,underhand_right,1
20260315_150630_experimental_jo,44.651546,underhand_right,1
20260315_150630_experimental_jo,45.37157,overhand_left,3
20260315_150630_experimental_jo,46.04182,counter_clockwise,10
20260315_150630_experimental_jo,46.52161,overhand_right,4
20260315_150630_experimental_jo,47.2414,clockwise,9
20260315_150630_experimental_jo,47.601883,underhand_right,1
20260315_150630_experimental_jo,48.19167,counter_clockwise,10
20260315_150630_experimental_jo,48.58144,counter_clockwise,10
20260315_150630_experimental_jo,49.341953,clockwise,9
20260315_150630_experimental_jo,50.011734,underhand_right,1
20260315_150630_experimental_jo,50.661503,counter_clockwise,10
20260315_150630_experimental_jo,51.16177,counter_clockwise,10
20260315_150630_experimental_jo,51.951797,clockwise,9
20260315_150630_experimental_jo,52.55182,underhand_right,1
20260315_150630_experimental_jo,53.28158,counter_clockwise,10
20260315_150630_experimental_jo,53.781864,counter_clockwise,10
20260315_150630_experimental_jo,54.59189,underhand_left,2
20260315_150630_experimental_jo,55.321915,sneak_underhand_right,6
20260315_150630_experimental_jo,56.05194,dragon_roll,0
20260315_150630_experimental_jo,56.662243,dragon_roll,0
20260315_150630_experimental_jo,57.301983,sneak_underhand_left,5
20260315_150630_experimental_jo,58.202015,sneak_underhand_right,6
20260315_150630_experimental_jo,58.91204,dragon_roll,0
20260315_150630_experimental_jo,59.632065,sneak_underhand_left,5
20260315_150630_experimental_jo,60.30209,counter_clockwise,10
20260315_150630_experimental_jo,60.90241,counter_clockwise,10
20260315_150630_experimental_jo,61.32182,counter_clockwise,10
20260315_150630_experimental_jo,61.722137,overhand_right,4
20260315_150630_experimental_jo,62.38247,underhand_right,1
20260315_150630_experimental_jo,62.98218,counter_clockwise,10
20260315_150630_experimental_jo,63.81221,overhand_right,4
20260315_150630_experimental_jo,64.16254,underhand_right,1
20260315_150630_experimental_jo,64.722244,underhand_right,1
20260315_150630_experimental_jo,65.44227,overhand_left,3
20260315_150630_experimental_jo,66.02261,counter_clockwise,10
20260315_150630_experimental_jo,66.582306,overhand_right,4
20260315_150630_experimental_jo,67.242,clockwise,9
20260315_150630_experimental_jo,67.60268,underhand_right,1
20260315_150630_experimental_jo,68.12236,counter_clockwise,10
20260315_150630_experimental_jo,68.42203,counter_clockwise,10
20260315_150630_experimental_jo,69.18274,clockwise,9
20260315_150630_experimental_jo,69.802414,underhand_right,1
20260315_150630_experimental_jo,70.49244,counter_clockwise,10
20260315_150630_experimental_jo,70.8021,counter_clockwise,10
20260315_150630_experimental_jo,71.54283,clockwise,9
20260315_150630_experimental_jo,72.1725,underhand_right,1
20260315_150630_experimental_jo,72.892525,counter_clockwise,10
20260315_150630_experimental_jo,73.24217,counter_clockwise,10
20260315_150630_experimental_jo,74.012566,unknown,11
20260315_150630_experimental_jo,74.68259,clockwise,9
20260315_150630_experimental_jo,75.142975,clockwise,9
20260315_150630_experimental_jo,75.882256,clockwise,9
20260315_150630_experimental_jo,76.51265,counter_clockwise,10
20260315_150630_experimental_jo,77.202675,counter_clockwise,10
20260315_150630_experimental_jo,77.92308,counter_clockwise,10
20260315_150630_experimental_jo,78.59272,clockwise,9
20260315_150630_experimental_jo,79.162346,clockwise,9
20260315_150630_experimental_jo,79.52315,underhand_right,1
20260315_150630_experimental_jo,79.95277,underhand_right,1
20260315_150630_experimental_jo,80.56279,overhand_left,3
20260315_150630_experimental_jo,81.45282,counter_clockwise,10
20260315_150630_experimental_jo,81.96324,counter_clockwise,10
20260315_150630_experimental_jo,82.45286,underhand_right,1
20260315_150630_experimental_jo,83.102875,underhand_right,1
20260315_150630_experimental_jo,83.7829,overhand_left,3
20260315_150630_experimental_jo,84.28333,counter_clockwise,10
20260315_150630_experimental_jo,84.80294,clockwise,9
20260315_150630_experimental_jo,85.42254,clockwise,9
20260315_150630_experimental_jo,85.7634,underhand_right,1
20260315_150630_experimental_jo,86.34299,counter_clockwise,10
20260315_150630_experimental_jo,86.662575,counter_clockwise,10
20260315_150630_experimental_jo,87.00344,underhand_left,2
20260315_150630_experimental_jo,87.40346,clockwise,9
20260315_150630_experimental_jo,88.003044,underhand_right,1
20260315_150630_experimental_jo,88.65307,counter_clockwise,10
20260315_150630_experimental_jo,88.98264,counter_clockwise,10
20260315_150630_experimental_jo,89.72355,clockwise,9
20260315_150630_experimental_jo,90.35313,underhand_right,1
20260315_150630_experimental_jo,91.01315,counter_clockwise,10
20260315_150630_experimental_jo,91.36271,counter_clockwise,10
20260315_150630_experimental_jo,92.07319,dragon_roll,0
20260315_150630_experimental_jo,92.79321,sneak_underhand_right,6
20260315_150630_experimental_jo,93.503235,clockwise,9
20260315_150630_experimental_jo,94.00326,clockwise,9
20260315_150630_experimental_jo,94.843285,dragon_roll,0
20260315_150630_experimental_jo,95.44378,dragon_roll,0
20260315_150630_experimental_jo,96.033325,sneak_underhand_left,5
20260315_150630_experimental_jo,96.94288,counter_clockwise,10
20260315_150630_experimental_jo,97.483376,counter_clockwise,10
20260315_150630_experimental_jo,97.94291,underhand_left,2
20260315_150630_experimental_jo,98.36389,clockwise,9
20260315_150630_experimental_jo,98.98343,underhand_right,1
20260315_150630_experimental_jo,99.66345,counter_clockwise,10
20260315_150630_experimental_jo,99.98296,counter_clockwise,10
20260315_150630_experimental_jo,100.72349,counter_clockwise,10
20260315_150630_experimental_jo,101.244,overhand_right,4
20260315_150630_experimental_jo,101.84353,underhand_right,1
20260315_150630_experimental_jo,102.62355,counter_clockwise,10
20260315_150630_experimental_jo,103.603584,underhand_right,1
20260315_150630_experimental_jo,104.25361,underhand_right,1
20260315_150630_experimental_jo,104.96364,counter_clockwise,10
20260315_150630_experimental_jo,105.43365,counter_clockwise,10
20260315_150630_experimental_jo,106.01367,clockwise,9
20260315_150630_experimental_jo,106.63369,clockwise,9
20260315_150630_experimental_jo,107.213715,unknown,11
20260315_150630_experimental_jo,107.524254,unknown,11
20260315_150630_experimental_jo,108.01374,unknown,11
20260315_150630_experimental_jo,108.49376,underhand_right,1
20260315_150630_experimental_jo,109.16378,underhand_right,1
20260315_150630_experimental_jo,109.90381,counter_clockwise,10
20260315_150630_experimental_jo,110.50383,overhand_right,4
20260315_150630_experimental_jo,111.01385,underhand_right,1
20260315_150630_experimental_jo,111.523865,underhand_right,1
20260315_150630_experimental_jo,112.32389,counter_clockwise,10
20260315_150630_experimental_jo,112.94391,counter_clockwise,10
20260315_150630_experimental_jo,113.44393,overhand_right,4
20260315_150630_experimental_jo,114.12339,clockwise,9
20260315_150630_experimental_jo,114.46453,underhand_right,1
20260315_150630_experimental_jo,115.00398,counter_clockwise,10
20260315_150630_experimental_jo,115.36343,counter_clockwise,10
20260315_150630_experimental_jo,116.10459,clockwise,9
20260315_150630_experimental_jo,116.58346,clockwise,9
20260315_150630_experimental_jo,117.094055,overhand_left,3
20260315_150630_experimental_jo,117.464645,counter_clockwise,10
20260315_150630_experimental_jo,118.27409,overhand_right,4
20260315_150630_experimental_jo,118.93412,underhand_right,1
20260315_150630_experimental_jo,119.58414,overhand_left,3
20260315_150630_experimental_jo,120.41417,overhand_right,4
20260315_150630_experimental_jo,120.98419,sneak_overhand_left,7
20260315_150630_experimental_jo,121.55421,sneak_overhand_left,7
20260315_150630_experimental_jo,122.294235,dragon_roll,0
20260315_150630_experimental_jo,122.90486,overhand_right,4
20260315_150630_experimental_jo,123.65428,overhand_left,3
20260315_150630_experimental_jo,124.264305,overhand_left,3
20260315_150630_experimental_jo,124.86433,counter_clockwise,10
20260315_150630_experimental_jo,125.38434,overhand_right,4
20260315_150630_experimental_jo,126.114365,sneak_overhand_left,7
20260315_150630_experimental_jo,126.88439,dragon_roll,0
20260315_150630_experimental_jo,127.62442,underhand_right,1
20260315_150630_experimental_jo,128.14507,underhand_right,1
20260315_150630_experimental_jo,128.78445,overhand_left,3
20260315_150630_experimental_jo,129.49448,counter_clockwise,10
20260315_150630_experimental_jo,129.9945,overhand_right,4
20260315_150630_experimental_jo,130.72453,sneak_overhand_left,7
20260315_150630_experimental_jo,131.4439,dragon_roll,0
20260315_150630_experimental_jo,132.13458,counter_clockwise,10
20260315_150630_experimental_jo,132.8946,counter_clockwise,10
20260315_150630_experimental_jo,133.52463,overhand_right,4
20260315_150630_experimental_jo,133.80397,clockwise,9
20260315_150630_experimental_jo,134.27464,clockwise,9
20260315_150630_experimental_jo,135.04468,unknown,11
20260315_150630_experimental_jo,135.54402,underhand_right,1
20260315_150630_experimental_jo,136.00539,overhand_left,3
20260315_150630_experimental_jo,136.46472,overhand_left,3
20260315_150630_experimental_jo,136.96542,counter_clockwise,10
20260315_150630_experimental_jo,137.50476,overhand_right,4
20260315_150630_experimental_jo,138.28479,sneak_overhand_left,7
20260315_150630_experimental_jo,138.92412,dragon_roll,0
20260315_150630_experimental_jo,139.65483,counter_clockwise,10
20260315_150630_experimental_jo,140.21486,underhand_right,1
20260315_150630_experimental_jo,140.93488,underhand_right,1
20260315_150630_experimental_jo,141.5049,overhand_left,3
20260315_150630_experimental_jo,142.06563,counter_clockwise,10
20260315_150630_experimental_jo,142.58493,overhand_right,4
20260315_150630_experimental_jo,143.28496,sneak_overhand_left,7
20260315_150630_experimental_jo,143.92427,dragon_roll,0
20260315_150630_experimental_jo,144.60573,counter_clockwise,10
20260315_150630_experimental_jo,144.9643,counter_clockwise,10
20260315_150630_experimental_jo,145.36504,counter_clockwise,10
20260315_150630_experimental_jo,146.10506,counter_clockwise,10
20260315_150630_experimental_jo,146.90436,counter_clockwise,10
20260315_150630_experimental_jo,147.88512,sneak_underhand_left,5
20260315_150630_experimental_jo,148.36588,unknown,11
20260315_150630_experimental_jo,149.10443,clockwise,9
20260315_150630_experimental_jo,149.40591,underhand_right,1
20260315_150630_experimental_jo,149.9952,counter_clockwise,10
20260315_150630_experimental_jo,150.34447,counter_clockwise,10
20260315_150630_experimental_jo,151.10599,clockwise,9
20260315_150630_experimental_jo,151.76526,underhand_right,1
20260315_150630_experimental_jo,152.53528,counter_clockwise,10
20260315_150630_experimental_jo,152.86453,counter_clockwise,10
20260315_150630_experimental_jo,153.67532,dragon_roll,0
20260315_150630_experimental_jo,154.32535,sneak_underhand_right,6
20260315_150630_experimental_jo,154.99536,dragon_roll,0
20260315_150630_experimental_jo,155.54616,dragon_roll,0
20260315_150630_experimental_jo,156.12541,sneak_underhand_left,5
20260315_150630_experimental_jo,156.95543,sneak_underhand_right,6
20260315_150630_experimental_jo,157.65546,dragon_roll,0
20260315_150630_experimental_jo,158.32549,sneak_underhand_left,5
20260315_150630_experimental_jo,158.9555,dragon_roll,0
20260315_150630_experimental_jo,159.63553,sneak_underhand_right,6
20260315_150630_experimental_jo,160.32555,dragon_roll,0
20260315_150630_experimental_jo,160.81557,dragon_roll,0
20260315_150630_experimental_jo,161.52559,sneak_underhand_left,5
20260315_150630_experimental_jo,162.19562,counter_clockwise,10
20260315_150630_experimental_jo,162.88564,sneak_underhand_left,5
20260315_150630_experimental_jo,163.52567,dragon_roll,0
20260315_150630_experimental_jo,164.02487,dragon_roll,0
20260315_150630_experimental_jo,164.70651,dragon_roll,0
20260315_150630_experimental_jo,165.36655,dragon_roll,0
20260315_150630_experimental_jo,165.68492,dragon_roll,0
20260315_150630_experimental_jo,166.31577,dragon_roll,0
20260315_150630_experimental_jo,166.9066,dragon_roll,0
20260315_150630_experimental_jo,167.24496,dragon_roll,0
20260315_150630_experimental_jo,167.68663,dragon_roll,0
20260315_150630_experimental_jo,168.30583,underhand_right,1
20260315_150630_experimental_jo,168.85585,underhand_right,1
20260315_150630_experimental_jo,169.51587,counter_clockwise,10
20260315_150630_experimental_jo,169.90504,counter_clockwise,10
20260315_150630_experimental_jo,170.52591,underhand_right,1
20260315_150630_experimental_jo,170.80676,underhand_right,1
20260315_150630_experimental_jo,171.46594,counter_clockwise,10
20260315_150630_experimental_jo,171.9051,counter_clockwise,10
20260315_150630_experimental_jo,172.43597,clockwise,9
20260315_150630_experimental_jo,173.006,underhand_right,1
20260315_150630_experimental_jo,173.626,counter_clockwise,10
20260315_150630_experimental_jo,173.94516,counter_clockwise,10
20260315_150630_experimental_jo,174.48691,clockwise,9
20260315_150630_experimental_jo,175.00606,underhand_right,1
20260315_150630_experimental_jo,175.61607,counter_clockwise,10
20260315_150630_experimental_jo,176.50699,underhand_left,2
20260315_150630_experimental_jo,177.05614,underhand_right,1
20260315_150630_experimental_jo,177.63615,counter_clockwise,10
20260315_150630_experimental_jo,178.28705,dragon_roll,0
20260315_150630_experimental_jo,178.68619,sneak_underhand_right,6
20260315_150630_experimental_jo,179.28621,dragon_roll,0
20260315_150630_experimental_jo,179.87622,sneak_underhand_left,5
20260315_150630_experimental_jo,180.40714,sneak_underhand_left,5
20260315_150630_experimental_jo,181.06627,sneak_underhand_right,6
20260315_150630_experimental_jo,181.7363,dragon_roll,0
20260315_150630_experimental_jo,182.1672,dragon_roll,0
20260315_150630_experimental_jo,182.74632,sneak_underhand_left,5
20260315_150630_experimental_jo,183.24725,overhand_right,4
20260315_150630_experimental_jo,183.92546,clockwise,9
20260315_150630_experimental_jo,184.32639,overhand_left,3
20260315_150630_experimental_jo,184.9664,counter_clockwise,10
20260315_150630_experimental_jo,185.50734,sneak_overhand_left,7
20260315_150630_experimental_jo,186.07645,sneak_overhand_left,7
20260315_150630_experimental_jo,186.63646,dragon_roll,0
20260315_150630_experimental_jo,187.36649,sneak_overhand_right,8
20260315_150630_experimental_jo,187.90744,dragon_roll,0
20260315_150630_experimental_jo,188.52654,sneak_overhand_left,7
20260315_150630_experimental_jo,189.08655,dragon_roll,0
20260315_150630_experimental_jo,189.79657,dragon_roll,0
20260315_150630_experimental_jo,190.30565,dragon_roll,0
20260315_150630_experimental_jo,191.05661,underhand_right,1
20260315_150630_experimental_jo,191.54758,underhand_right,1
20260315_150630_experimental_jo,192.19666,counter_clockwise,10
20260315_150630_experimental_jo,192.70763,counter_clockwise,10
20260315_150630_experimental_jo,193.18669,overhand_right,4
20260315_150630_experimental_jo,193.80576,clockwise,9
20260315_150630_experimental_jo,194.12769,underhand_right,1
20260315_150630_experimental_jo,194.70674,counter_clockwise,10
20260315_150630_experimental_jo,195.00578,counter_clockwise,10
20260315_150630_experimental_jo,195.75677,clockwise,9
20260315_150630_experimental_jo,196.42583,unknown,11
20260315_150630_experimental_jo,196.94682,unknown,11
20260315_150630_experimental_jo,197.63684,unknown,11
20260315_150630_experimental_jo,198.42589,unknown,11
20260315_155448_experimental_jo,3.0701115,overhand_left,3
20260315_155448_experimental_jo,3.8801947,overhand_left,3
20260315_155448_experimental_jo,4.540101,overhand_left,3
20260315_155448_experimental_jo,4.9301777,overhand_left,3
20260315_155448_experimental_jo,5.400271,overhand_left,3
20260315_155448_experimental_jo,6.1802225,overhand_left,3
20260315_155448_experimental_jo,6.9003463,overhand_left,3
20260315_155448_experimental_jo,7.360268,overhand_left,3
20260315_155448_experimental_jo,8.040292,overhand_left,3
20260315_155448_experimental_jo,8.620312,overhand_left,3
20260315_155448_experimental_jo,9.220463,overhand_left,3
20260315_155448_experimental_jo,9.680352,overhand_left,3
20260315_155448_experimental_jo,10.080225,overhand_left,3
20260315_155448_experimental_jo,10.420523,overhand_left,3
20260315_155448_experimental_jo,10.940244,overhand_left,3
20260315_155448_experimental_jo,11.660584,overhand_left,3
20260315_155448_experimental_jo,12.10044,overhand_left,3
20260315_155448_experimental_jo,12.840644,overhand_left,3
20260315_155448_experimental_jo,13.430485,overhand_left,3
20260315_155448_experimental_jo,14.120708,underhand_right,1
20260315_155448_experimental_jo,14.6405325,underhand_right,1
20260315_155448_experimental_jo,15.320341,overhand_left,3
20260315_155448_experimental_jo,15.640784,overhand_left,3
20260315_155448_experimental_jo,16.210588,underhand_right,1
20260315_155448_experimental_jo,16.910614,underhand_right,1
20260315_155448_experimental_jo,17.410631,underhand_right,1
20260315_155448_experimental_jo,18.000652,underhand_right,1
20260315_155448_experimental_jo,18.840683,underhand_right,1
20260315_155448_experimental_jo,19.160427,underhand_right,1
20260315_155448_experimental_jo,19.980722,underhand_right,1
20260315_155448_experimental_jo,20.70075,underhand_right,1
20260315_155448_experimental_jo,21.26077,underhand_right,1
20260315_155448_experimental_jo,21.840792,underhand_right,1
20260315_155448_experimental_jo,22.34112,underhand_right,1
20260315_155448_experimental_jo,22.930832,underhand_right,1
20260315_155448_experimental_jo,23.600855,underhand_right,1
20260315_155448_experimental_jo,24.24054,underhand_right,1
20260315_155448_experimental_jo,24.730896,underhand_right,1
20260315_155448_experimental_jo,25.220562,underhand_right,1
20260315_155448_experimental_jo,25.561281,underhand_right,1
20260315_155448_experimental_jo,26.020943,underhand_right,1
20260315_155448_experimental_jo,26.730967,underhand_right,1
20260315_155448_experimental_jo,27.281368,underhand_right,1
20260315_155448_experimental_jo,28.011017,underhand_right,1
20260315_155448_experimental_jo,28.691038,underhand_right,1
20260315_155448_experimental_jo,29.30106,underhand_right,1
20260315_155448_experimental_jo,30.001085,underhand_right,1
20260315_155448_experimental_jo,30.751116,underhand_right,1
20260315_155448_experimental_jo,31.300697,underhand_right,1
20260315_155448_experimental_jo,31.821596,underhand_right,1
20260315_155448_experimental_jo,32.421177,underhand_right,1
20260315_155448_experimental_jo,33.0612,underhand_right,1
20260315_155448_experimental_jo,33.480747,underhand_right,1
20260315_155448_experimental_jo,34.12171,dragon_roll,0
20260315_155448_experimental_jo,34.78126,overhand_left,3
20260315_155448_experimental_jo,35.301277,overhand_left,3
20260315_155448_experimental_jo,36.13131,overhand_left,3
20260315_155448_experimental_jo,36.561832,overhand_left,3
20260315_155448_experimental_jo,36.88082,underhand_right,1
20260315_155448_experimental_jo,37.561363,dragon_roll,0
20260315_155448_experimental_jo,38.271385,dragon_roll,0
20260315_155448_experimental_jo,39.061417,dragon_roll,0
20260315_155448_experimental_jo,39.50198,dragon_roll,0
20260315_155448_experimental_jo,39.88089,underhand_right,1
20260315_155448_experimental_jo,40.61147,dragon_roll,0
20260315_155448_experimental_jo,41.042057,dragon_roll,0
20260315_155448_experimental_jo,41.40092,dragon_roll,0
20260315_155448_experimental_jo,41.980934,dragon_roll,0
20260315_155448_experimental_jo,42.551544,overhand_left,3
20260315_155448_experimental_jo,43.141563,overhand_left,3
20260315_155448_experimental_jo,43.91159,overhand_left,3
20260315_155448_experimental_jo,44.300987,overhand_left,3
20260315_155448_experimental_jo,44.99163,overhand_left,3
20260315_155448_experimental_jo,45.711655,overhand_left,3
20260315_155448_experimental_jo,46.321033,overhand_left,3
20260315_155448_experimental_jo,47.031704,overhand_left,3
20260315_155448_experimental_jo,47.631725,overhand_left,3
20260315_155448_experimental_jo,48.26175,overhand_left,3
20260315_155448_experimental_jo,48.88177,overhand_left,3
20260315_155448_experimental_jo,49.501793,overhand_left,3
20260315_155448_experimental_jo,50.861843,overhand_left,3
20260315_155448_experimental_jo,51.531868,overhand_left,3
20260315_155448_experimental_jo,52.201893,overhand_left,3
20260315_155448_experimental_jo,52.791912,overhand_left,3
20260315_155448_experimental_jo,54.11196,overhand_left,3
20260315_155448_experimental_jo,54.791985,overhand_left,3
20260315_155448_experimental_jo,55.401234,overhand_left,3
20260315_155448_experimental_jo,56.062813,overhand_left,3
20260315_155448_experimental_jo,56.55205,overhand_left,3
20260315_155448_experimental_jo,57.262077,overhand_left,3
20260315_155448_experimental_jo,57.852093,overhand_left,3
20260315_155448_experimental_jo,58.452114,overhand_left,3
20260315_155448_experimental_jo,59.63216,overhand_left,3
20260315_155448_experimental_jo,60.221344,overhand_left,3
20260315_155448_experimental_jo,60.523037,overhand_left,3
20260315_155448_experimental_jo,61.03221,underhand_right,1
20260315_155448_experimental_jo,61.56137,underhand_right,1
20260315_155448_experimental_jo,62.02311,underhand_right,1
20260315_155448_experimental_jo,62.57227,underhand_right,1
20260315_155448_experimental_jo,63.172287,overhand_left,3
20260315_155448_experimental_jo,63.74142,overhand_left,3
20260315_155448_experimental_jo,64.202324,overhand_left,3
20260315_155448_experimental_jo,64.58324,overhand_left,3
20260315_155448_experimental_jo,65.183266,overhand_left,3
20260315_155448_experimental_jo,65.94239,underhand_right,1
20260315_155448_experimental_jo,66.62241,underhand_right,1
20260315_155448_experimental_jo,67.21243,underhand_right,1
20260315_155448_experimental_jo,67.91246,underhand_right,1
20260315_155448_experimental_jo,68.50248,underhand_right,1
20260315_155448_experimental_jo,68.901535,underhand_right,1
20260315_155448_experimental_jo,69.46252,underhand_right,1
20260315_155448_experimental_jo,69.98254,overhand_left,3
20260315_155448_experimental_jo,70.56255,overhand_left,3
20260315_155448_experimental_jo,71.30258,overhand_left,3
20260315_155448_experimental_jo,72.19262,overhand_left,3
20260315_155448_experimental_jo,72.622635,overhand_left,3
20260315_155448_experimental_jo,73.31265,overhand_left,3
20260315_155448_experimental_jo,73.91268,overhand_left,3
20260315_155448_experimental_jo,74.632706,overhand_left,3
20260315_155448_experimental_jo,74.981674,underhand_right,1
20260315_155448_experimental_jo,75.54274,underhand_right,1
20260315_155448_experimental_jo,76.25276,underhand_right,1
20260315_155448_experimental_jo,76.98279,underhand_right,1
20260315_155448_experimental_jo,77.60281,underhand_right,1
20260315_155448_experimental_jo,78.12174,underhand_right,1
20260315_155448_experimental_jo,78.66285,underhand_right,1
20260315_155448_experimental_jo,79.223976,underhand_right,1
20260315_155448_experimental_jo,79.802895,underhand_right,1
20260315_155448_experimental_jo,80.45291,underhand_right,1
20260315_155448_experimental_jo,81.40295,underhand_right,1
20260315_155448_experimental_jo,81.93297,underhand_right,1
20260315_155448_experimental_jo,82.442986,overhand_left,3
20260315_155448_experimental_jo,83.28302,overhand_left,3
20260315_155448_experimental_jo,83.7842,overhand_left,3
20260315_155448_experimental_jo,84.233055,overhand_left,3
20260315_155448_experimental_jo,84.95308,overhand_left,3
20260315_155448_experimental_jo,85.54191,overhand_left,3
20260315_155448_experimental_jo,86.19312,overhand_left,3
20260315_155448_experimental_jo,86.70314,overhand_left,3
20260315_155448_experimental_jo,87.30316,overhand_left,3
20260315_155448_experimental_jo,87.953186,overhand_left,3
20260315_155448_experimental_jo,88.36443,overhand_left,3
20260315_155448_experimental_jo,88.72198,overhand_left,3
20260315_155448_experimental_jo,89.64325,overhand_left,3
20260315_155448_experimental_jo,90.38454,overhand_left,3
20260315_155448_experimental_jo,90.81329,overhand_left,3
20260315_155448_experimental_jo,91.593315,overhand_left,3
20260315_155448_experimental_jo,92.02461,overhand_left,3
20260315_155448_experimental_jo,92.34206,overhand_left,3
20260315_155448_experimental_jo,93.30338,overhand_left,3
20260315_155448_experimental_jo,94.19341,overhand_left,3
20260315_155448_experimental_jo,94.52211,overhand_left,3
20260315_155448_experimental_jo,95.20477,underhand_right,1
20260315_155448_experimental_jo,95.77347,underhand_right,1
20260315_155448_experimental_jo,96.403496,underhand_right,1
20260315_155448_experimental_jo,96.72215,underhand_right,1
20260315_155448_experimental_jo,97.404884,underhand_right,1
20260315_155448_experimental_jo,98.00355,underhand_right,1
20260315_155448_experimental_jo,98.62357,underhand_right,1
20260315_155448_experimental_jo,99.10221,underhand_right,1
20260315_155448_experimental_jo,99.604996,underhand_right,1
20260315_155448_experimental_jo,100.823654,overhand_left,3
20260315_155448_experimental_jo,101.70227,overhand_left,3
20260315_155448_experimental_jo,102.22513,overhand_left,3
20260315_155448_experimental_jo,102.91373,overhand_left,3
20260315_155448_experimental_jo,103.99377,overhand_left,3
20260315_155448_experimental_jo,104.67379,overhand_left,3
20260315_155448_experimental_jo,105.28235,overhand_left,3
20260315_155448_experimental_jo,105.883835,overhand_left,3
20260315_155448_experimental_jo,106.52386,overhand_left,3
20260315_155448_experimental_jo,106.90238,overhand_left,3
20260315_155448_experimental_jo,107.5739,overhand_left,3
20260315_155448_experimental_jo,108.233925,overhand_left,3
20260315_155448_experimental_jo,108.713936,overhand_left,3
20260315_155448_experimental_jo,109.35396,overhand_left,3
20260315_155448_experimental_jo,110.08245,overhand_left,3
20260315_155448_experimental_jo,110.64246,overhand_left,3
20260315_155448_experimental_jo,111.105576,overhand_left,3
